image_id,quality,layout,vocabulary_type,resolution_type,gt,pred,correct,error_type,note
3526,middle,multi,IV,low,萧达集19XIAODAJI,萧达集19,False,length_error,
3527,middle,multi,IV,low,虎雷1号HULEIHAO,虎雷1号HULEIHAO,True,correct,
3528,middle,multi,IV,low,融航机899RONGHANGJI,融航机899RONGHANGJI,True,correct,
3529,middle,multi,IV,low,裕隆889合肥,裕隆889合肥,True,correct,
3530,middle,multi,IV,low,西阳168XIYANG,西阳168XIYANG,True,correct,
3531,middle,multi,IV,low,西阳1988XIYANG,西阳1988XIYANG,True,correct,
3532,middle,multi,IV,low,豫信货10515YUXINHUO,豫信货10515YUXINHUO,True,correct,
3533,middle,multi,IV,low,豫信货10515YUXINHUO,豫信货10515YUXINHUO,True,correct,
3534,middle,multi,IV,low,豫信货10612,豫信货10612,True,correct,
3535,middle,multi,IV,low,豫信货10612,豫信货10612,True,correct,
3536,middle,multi,IV,low,豫信货10791YUXINHUO,豫信货10791YUXINHUO,True,correct,
3537,middle,multi,IV,low,豫信货11758YUXINHUO,豫信货11758YUXINHUO,True,correct,
3538,middle,multi,IV,low,豫信货11855YUXINHUO,豫信货11855YUXINHUO,True,correct,
3539,middle,multi,IV,low,豫信货12005YUXINHUO,豫信货12005YUXINHUO,True,correct,
3540,middle,multi,IV,low,豫信货12739YUXINHUO,豫信货12739YUXINHUO,True,correct,
3541,middle,multi,IV,low,豫信货12955信阳港,豫信货12955信阳港,True,correct,
3542,middle,multi,IV,low,豫信货12955信阳港YUXINHUOXINYANGGANG,豫信货12955信阳港YUXINHUOXINYANGGANG,True,correct,
3543,middle,multi,IV,low,豫信货12955信阳港YUXINHUOXINYANGGANG,豫信货12955信阳港YUXINHUOXINYANGGANG,True,correct,
3544,middle,multi,IV,low,豫信货15878YUXINHUO,豫信货15878YUXINHUO,True,correct,
3545,middle,multi,IV,low,豫信阳货2432YUXINYANGHUO,豫信阳货2432,False,length_error,
3546,middle,multi,IV,low,豫信阳货4071,豫信阳货4071,True,correct,
3547,middle,multi,IV,low,豫吉祥656YUJIXIANG,豫吉祥656YUJIXIANG,True,correct,
3548,middle,multi,IV,low,豫吉祥926周口港,豫吉祥926周口港,True,correct,
3549,middle,multi,IV,low,豫吉祥998YUJIXIANG,豫吉祥998YUJIXIANG,True,correct,
3550,middle,multi,IV,low,豫吉祥998周口港,豫吉祥998周口港,True,correct,
3551,middle,multi,IV,low,豫吉祥9988YUJIXIANG,豫吉祥9988YUJIXIANG,True,correct,
3552,middle,multi,IV,low,豫周口货0698YUZHOUKOUHUO,豫周口货0698YUZHOUKOUHUO,True,correct,
3553,middle,multi,IV,low,豫周口货1656YUZHOUKOUHUO,豫周口货1656YUWEIKOUHUO,False,length_error,
3554,middle,multi,IV,low,豫周口货1978YUZHOUKOUHUO,豫周口货1978YUZHOUKOUHUO,True,correct,
3555,middle,multi,IV,low,豫周口货1978YUZHOUKOUHUO,豫周口货1978YUZHOUKOUHUO,True,correct,
3556,middle,multi,IV,low,豫周口货1978YUZHOUKOUHUO,豫周口货1978YUZHOUKOUHUO,True,correct,
3557,middle,multi,IV,low,豫周口货2376,豫周口货2376,True,correct,
3558,middle,multi,IV,low,豫周口货5553YUZHOUKOUHUO,豫周口货5553YUZHOUKOUHUO,True,correct,
3559,middle,multi,IV,low,豫周口货8528YUZHOUKOUHUO,豫周口货8528YUZHOUKOUHUO,True,correct,
3560,middle,multi,IV,low,豫周口货8528周口港YUZHOUKOUHUOZHOUKOUGANG,豫周口货8628周口港YUZHOUKOUHUO,False,length_error,
3561,middle,multi,IV,low,豫周恒昌168YUZHOUHENGCHANG,豫周恒昌168YUZHOUHENGCHANG,True,correct,
3562,middle,multi,IV,low,豫周泓翔机156YUZHOUHONGXIANGJI,豫周泓翔机156YUZHOUHONGXIANGJI,True,correct,
3563,middle,multi,IV,low,豫周鑫港86,豫周鑫港86,True,correct,
3564,middle,multi,IV,low,豫周鑫港123YUZHOUXINGANG,豫周鑫港123YUZHOUXINGANG,True,correct,
3565,middle,multi,IV,low,豫周鑫港159YUZHOUXINGANG,豫周鑫港159YUZHOUXINGANG,True,correct,
3566,middle,multi,IV,low,豫周鑫港588YUZHOUXINGANG,豫周鑫港588YUZHOUXINGANG,True,correct,
3567,middle,multi,IV,low,豫周鑫港588YUZHOUXINGANG,豫周鑫港588YUZHOUXINGANG,True,correct,
3568,middle,multi,IV,low,豫周鑫港688YUZHOUXINGANG,豫周鑫港688YUZHOUXINGANG,True,correct,
3569,middle,multi,IV,low,豫周鑫港688周口港,豫周鑫港688周口港,True,correct,
3570,middle,multi,IV,low,豫周鑫港5186YUZHOUXINGANG,豫周鑫港5186YUZHOUXINGANG,True,correct,
3571,middle,multi,IV,low,豫周鑫港5186YUZHOUXINGANG,豫周鑫港5186YUZHOUXINGANG,True,correct,
3572,middle,multi,IV,low,豫周长顺066YUZHOUCHANGSHUN,豫周长顺066YUZHOUCHANGSHUN,True,correct,
3573,middle,multi,IV,low,豫周长顺866,泰顺866,False,length_error,
3574,middle,multi,IV,low,豫周颍港009YUZHOUYINGGANG,豫周颍港009YUZHOUYINGGANG,True,correct,
3575,middle,multi,IV,low,豫周颍港082周口港YUZHOUYINGGANGZHOUKOUGANG,豫周颍港082周口港YUZHOUYINGGANGZHOUKOUGANG,True,correct,
3576,middle,multi,IV,low,豫周颍港5158YUZHOUYINGGANG,豫周颍港5158YUZHOUYINGGANG,True,correct,
3577,middle,multi,IV,low,豫周风顺机039YUZHOUFENGSHUNJI,豫周风顺机039YUZHOUFENGSHUNJI,True,correct,
3578,middle,multi,IV,low,豫商丘货0086商丘港YUSHANGQIUHUO,豫商丘货0086商丘港YUSHANGQIUHUO,True,correct,
3579,middle,multi,IV,low,豫昌盛598YUCHANGSHENG,豫昌盛598YUCHANGSHENG,True,correct,
3580,middle,multi,IV,low,豫昌盛687YUCHANGSHENG,豫昌盛687YUCHANGSHENG,True,correct,
3581,middle,multi,IV,low,豫昌盛0696YUCHANGSHENG,豫昌盛0696YUCHANGSHENG,True,correct,
3582,middle,multi,IV,low,豫昌盛818YUCHANGSHENG,豫昌盛818YUCHANGSHENG,True,correct,
3583,middle,multi,IV,low,豫昌盛1586YUCHANGSHENG,豫昌盛1586YUCHANGSHENG,True,correct,
3584,middle,multi,IV,low,豫昌盛1586周口港,豫昌盛1586周口港,True,correct,
3585,middle,multi,IV,low,豫昌盛1586周口港,豫昌盛1586周口港,True,correct,
3586,middle,multi,IV,low,豫昌盛5558周口港,豫昌盛5558周口港,True,correct,
3587,middle,multi,IV,low,豫泓洋货11860YUHONGYANGHUO,豫泓洋货1180YUHONGYANGHUO,False,length_error,
3588,middle,multi,IV,low,豫泓翔678YUHONGXIANG,豫泓翔678YUHONGXIANG,True,correct,
3589,middle,multi,IV,low,豫泓翔1896YUHONGXIANG,豫泓翔1896YUHONGXIANG,True,correct,
3590,middle,multi,IV,low,豫漯货0368YULUOHUO,豫漯货0368YULUOHUO,True,correct,
3591,middle,multi,IV,low,豫漯货0368YULUOHUO,豫漯货0368YULUOHUO,True,correct,
3592,middle,multi,IV,low,豫漯货0368YULUOHUO,豫漯货0368YULUOHUO,True,correct,
3593,middle,multi,IV,low,豫远翔118YUYUANXIANG,豫远翔118YUYUANXIANG,True,correct,
3594,middle,multi,IV,low,豫远翔1818YUYUANXIANG,豫远翔1818YUYUANXIANG,True,correct,
3595,middle,multi,IV,low,豫远翔1818周口港YUYUANXIANGZHOUKOUGANG,豫远翔1818周口港YUYUANXIANGZHOUKOUGANG,True,correct,
3596,middle,multi,IV,low,豫通达9999YUTONGDA,豫通达9999YUTONGDA,True,correct,
3597,middle,multi,IV,low,豫长泰集1号YUCHANGTAIJIHAO,豫长泰集1号YUCHANGTAIJIHAO,True,correct,
3598,middle,multi,IV,low,豫长泰集2周口YUCHANGTAIJIZHOUKOU,豫长泰集2周口YUCHANGTAIJIZHOUKOU,True,correct,
3599,middle,multi,IV,low,豫长泰集6YUCHANGTAIJI,豫长泰集6YUCHANGTAIJI,True,correct,
3600,middle,multi,IV,low,豫长泰集98周口YUCHANGTAIJIZHOUKOU,豫长泰集98周口YUCHANGTAIJIZHOUKOU,True,correct,
3601,middle,multi,IV,low,豫风顺1178YUFENGSHUN,豫风顺1178YUFENGSHUN,True,correct,
3602,middle,multi,IV,low,豫风顺6118YUFENGSHUN,风顺6118FENGSHUN,False,length_error,
3603,middle,multi,IV,low,豫风顺6616周口港,豫风顺6616周口港YUFENGSHUNZHOUKOUGANG,False,length_error,
3604,middle,multi,IV,low,豫风顺8618YUFENGSHUN,豫风顺8618YUFENGSHUN,True,correct,
3605,middle,multi,IV,low,赣上饶货2080GANSHANGRAOHUO,赣上饶货2080GANSHANGRAOHUO,True,correct,
3606,middle,multi,IV,low,赣上饶货2090GANSHANGRAOHUO,赣上饶货2090GANSHANGRAOHUO,True,correct,
3607,middle,multi,IV,low,赣吉安货1526GANJIANHUO,浙德清货1526ZHEDEQINGHUO,False,length_error,
3608,middle,multi,IV,low,赣吉安货3171GANJIANHUO,赣吉安货3171GANJIANHUO,True,correct,
3609,middle,multi,IV,low,赣吉安货4339GANJIANHUO,赣吉安货4339GANJIANHUO,True,correct,
3610,middle,multi,IV,low,赣吉安货5318GANJIANHUO,赣吉安货5318GANJIANHUO,True,correct,
3611,middle,multi,IV,low,赣玉茗6,赣玉茗6,True,correct,
3612,middle,multi,IV,low,超越168CHAOYUE,超越168CHAOYUE,True,correct,
3613,middle,multi,IV,low,越舟集003YUEZHOUJI,越舟集003YUEZHOUJI,True,correct,
3614,middle,multi,IV,low,越舟集003YUEZHOUJI,越舟集003YUEZHOUJI,True,correct,
3615,middle,multi,IV,low,轮祥09LUNXIANG,轮祥09LUNXIANG,True,correct,
3616,middle,multi,IV,low,轮祥09LUNXIANG,轮祥09LUNXIANG,True,correct,
3617,middle,multi,IV,low,轮祥8328LUNXIANG,轮祥8328LUNXIANG,True,correct,
3618,middle,multi,IV,low,运得集002,运得集002,True,correct,
3619,middle,multi,IV,low,运得集003YUNDEJI,运得集003YUNDEJI,True,correct,
3620,middle,multi,IV,low,远东001YUANDONG,远东001YUANDONG,True,correct,
3621,middle,multi,IV,low,远东166亳州港,远东166亳州港,True,correct,
3622,middle,multi,IV,low,远东288YUANDONG,远东288YUANDONG,True,correct,
3623,middle,multi,IV,low,远东1888亳州港,远东1888亳州港,True,correct,
3624,middle,multi,IV,low,远东8899YUANDONG,远东8899YUANDONG,True,correct,
3625,middle,multi,IV,low,远东9966YUANDONG,远东9966YUANDONG,True,correct,
3626,middle,multi,IV,low,远东9966YUANDONG,远东9966YUANDONG,True,correct,
3627,middle,multi,IV,low,远东9966亳州YUANDONG,远东9966亳州YUANDONG,True,correct,
3628,middle,multi,IV,low,远东货118YUANDONGHUO,远东货118YUANDONGHUO,True,correct,
3629,middle,multi,IV,low,远东货1688YUANDONGHUO,远东货1688YUANDONGHUO,True,correct,
3630,middle,multi,IV,low,远东货1688YUANDONGHUO,远东货1688YUANDONGHUO,True,correct,
3631,middle,multi,IV,low,远成0959YUANCHENG,远成0959YUANCHENG,True,correct,
3632,middle,multi,IV,low,远成0959YUANCHENG,成远0959CHENYUAN,False,length_error,
3633,middle,multi,IV,low,远洋89YUANYANG,远洋89YUANYANG,True,correct,
3634,middle,multi,IV,low,远洋1708YUANYANG,远洋1708YUANYANG,True,correct,
3635,middle,multi,IV,low,远航666号YUANHANG,远航666YUANHANG,False,length_error,
3636,middle,multi,IV,low,远航1689YUANHANG,远航1689YUANHANG,True,correct,
3637,middle,multi,IV,low,远顺1918蚌埠港YUANSHUNBENGBUGANG,远顺1918蚌埠港YUANSHUNBENGBUGANG,True,correct,
3638,middle,multi,IV,low,远顺6688蚌埠港YUANSHUNBENGBUGANG,远顺6688宣城港YUANSHUNXUANCHENGGANG,False,length_error,
3639,middle,multi,IV,low,通发机3007TONGFAJI,通发机3007TONGFAJI,True,correct,
3640,middle,multi,IV,low,通海油99TONGHAIYOU,通海油99TONGHAIYOU,True,correct,
3641,middle,multi,IV,low,通海油99TONGHAIYOU,通海油99TONGHAIYOU,True,correct,
3642,middle,multi,IV,low,通达667TONGDA,通达668TONGDA,False,single_char_error,
3643,middle,multi,IV,low,通达2688TONGDA,通达2688TONGDA,True,correct,
3644,middle,multi,IV,low,通达机0089TONGDAJI,通达机0089TONGDAJI,True,correct,
3645,middle,multi,IV,low,通达机658南通TONGDAJINANTONG,通达机658南通TONGDAJINANTONG,True,correct,
3646,middle,multi,IV,low,通达机2988TONGDAJI,通达机2988TONGDAJI,True,correct,
3647,middle,multi,IV,low,通达机5588TONGDAJI,通达机5588TONGDAJI,True,correct,
3648,middle,multi,IV,low,通达机9899南通TONGDAJINANTONG,通达机9899南通TONGDAJINANTONG,True,correct,
3649,middle,multi,IV,low,邮安3YOUAN,邮安3YOUAN,True,correct,
3650,middle,multi,IV,low,邮安3YOUAN,邮安3YOUAN,True,correct,
3651,middle,multi,IV,low,邮川108YOUCHUAN,邮川108YOUCHUAN,True,correct,
3652,middle,multi,IV,low,邮川机997YOUCHUANJI,邮川机997YOUCHUANJI,True,correct,
3653,middle,multi,IV,low,邮甸机358扬州,邮甸机358扬州,True,correct,
3654,middle,multi,IV,low,郎溪货6618宣城,郎溪货6618宣城,True,correct,
3655,middle,multi,IV,low,鄂州货0618EZHOUHUO,鄂州货0618EZHOUHUO,True,correct,
3656,middle,multi,IV,low,金旺158JINWANG,金旺158JINWANG,True,correct,
3657,middle,multi,IV,low,金旺1777亳州港,金旺1777亳州港,True,correct,
3658,middle,multi,IV,low,金旺1777亳州港,皖顺祥1777亳州港,False,length_error,
3659,middle,multi,IV,low,金旺1777亳州港,金旺1777亳州港,True,correct,
3660,middle,multi,IV,low,金沙机728JINSHAJI,金沙机728JINSHAJI,True,correct,
3661,middle,multi,IV,low,金海111JINHAI,金海111JINHAI,True,correct,
3662,middle,multi,IV,low,金海269JINHAI,金海269JINHAI,True,correct,
3663,middle,multi,IV,low,金海269JINHAI,金海269JINHAI,True,correct,
3664,middle,multi,IV,low,金海679JINHAI,金海679JINHAI,True,correct,
3665,middle,multi,IV,low,金海2000JINHAI,金海2000JINHAI,True,correct,
3666,middle,multi,IV,low,金海2000蚌埠港,金海2000蚌埠港JINHAIBENGBUGANG,False,length_error,
3667,middle,multi,IV,low,金渚828JINZHU,金渚828JINZHU,True,correct,
3668,middle,multi,IV,low,金渚5888JINZHU,金渚5888JINZHU,True,correct,
3669,middle,multi,IV,low,金牛618JINNIU,金牛618JINNIU,True,correct,
3670,middle,multi,IV,low,金舵188JINDUO,金舵188JINDUO,True,correct,
3671,middle,multi,IV,low,金舵1588JINDUO,金舵1588JINDUO,True,correct,
3672,middle,multi,IV,low,金舵1588JINDUO,金舵1588JINDUO,True,correct,
3673,middle,multi,IV,low,金通达2JINTONGDA,金通达2JINTONGDA,True,correct,
3674,middle,multi,IV,low,金通达1188JINTONGDA,金通达1188JINTONGDA,True,correct,
3675,middle,multi,IV,low,金通达1188蚌埠港,金通达1188蚌埠港,True,correct,
3676,middle,multi,IV,low,金锚898JINMAO,金锚898JINMAO,True,correct,
3677,middle,multi,IV,low,金锚998JINMAO,金锚998JINMAO,True,correct,
3678,middle,multi,IV,low,金锚998JINMAO,金锚998JINMAO,True,correct,
3679,middle,multi,IV,low,金顺668扬州港,金顺668扬州港,True,correct,
3680,middle,multi,IV,low,金顺航01590泰州港,金顺航01590泰州港JINSHUNHANGTAIZHOUGANG,False,length_error,
3681,middle,multi,IV,low,金顺航8188泰州JINSHUNHANGTAIZHOU,顺航8888泰州SHUNHANGTAIZHOU,False,length_error,
3682,middle,multi,IV,low,鑫盛898XINSHENG,鑫盛898XINSHENG,True,correct,
3683,middle,multi,IV,low,鑫盛898XINSHENG,鑫盛898XINSHENG,True,correct,
3684,middle,multi,IV,low,鑫盛达898XINSHENGDA,鑫盛达898XINSHENGDA,True,correct,
3685,middle,multi,IV,low,鑫锐达008XINRUIDA,鑫锐达008XINRUIDA,True,correct,
3686,middle,multi,IV,low,鑫锐达099XINRUIDA,鑫锐达099XINRUIDA,True,correct,
3687,middle,multi,IV,low,鑫隆货818XINLONGHUO,豫驻货8168,False,length_error,
3688,middle,multi,IV,low,鑫隆货818XINLONGHUO,鲁菏泽货0846,False,length_error,
3689,middle,multi,IV,low,鑫雅518XINYA,鑫雅518XINYA,True,correct,
3690,middle,multi,IV,low,钓台66DIAOTAI,钓台66DIAOTAI,True,correct,
3691,middle,multi,IV,low,铭鑫拖002002苏州MINGXINTUOSUZHOU,铭鑫拖002002苏州MINGXINTUOSUZHOU,True,correct,
3692,middle,multi,IV,low,银河机98908YINHEJI,银河机98908YINHEJI,True,correct,
3693,middle,multi,IV,low,锦涵号阜阳港,锦涵号阜阳港,True,correct,
3694,middle,multi,IV,low,锦程888JINCHENG,锦程888JINCHENG,True,correct,
3695,middle,multi,IV,low,锦程888JINCHENG,锦程888JINCHENG,True,correct,
3696,middle,multi,IV,low,锦运666JINYUN,锦运666JINYUN,True,correct,
3697,middle,multi,IV,low,镇江江淮068镇江港,镇江江淮068镇江港,True,correct,
3698,middle,multi,IV,low,长生机1788常州港CHANGSHENGJICHANGZHOUGANG,长生机1788常州港CHANGSHENGJICHANGZHOUGANG,True,correct,
3699,middle,multi,IV,low,长生机2688CHANGSHENGJI,长生机2688CHANGSHENGJI,True,correct,
3700,middle,multi,IV,low,闽航88,闽航88,True,correct,
3701,middle,multi,IV,low,闽航88MINHANG,闽航88MINHANG,True,correct,
3702,middle,multi,IV,low,阜宁机07170FUNINGJI,阜宁机07170FUNINGJI,True,correct,
3703,middle,multi,IV,low,雨蒙88YUMENG,雨蒙88YUMENG,True,correct,
3704,middle,multi,IV,low,雨蒙88YUMENG,雨蒙88YUMENG,True,correct,
3705,middle,multi,IV,low,雨蒙88YUMENG,雨蒙88YUMENG,True,correct,
3706,middle,multi,IV,low,靖联机518JINGLIANJI,靖联机518,False,length_error,
3707,middle,multi,IV,low,靖金机6999JINGJINJI,靖金机6999JINGJINJI,True,correct,
3708,middle,multi,IV,low,顺发268SHUNFA,顺发268SHUNFA,True,correct,
3709,middle,multi,IV,low,顺发668SHUNFA,顺发668SHUNFA,True,correct,
3710,middle,multi,IV,low,顺发668SHUNFA,顺发668SHUNFA,True,correct,
3711,middle,multi,IV,low,顺发6688SHUNFA,顺发6688SHUNFA,True,correct,
3712,middle,multi,IV,low,顺昌0066SHUNCHANG,顺昌0066SHUNCHANG,True,correct,
3713,middle,multi,IV,low,顺祥66SHUNXIANG,顺祥66SHUNXIANG,True,correct,
3714,middle,multi,IV,low,顺祥199SHUNXIANG,顺祥199SHUNXIANG,True,correct,
3715,middle,multi,IV,low,顺祥199SHUNXIANG,顺祥199SHUNXIANG,True,correct,
3716,middle,multi,IV,low,顺祥1168SHUNXIANG,顺祥1169SHUNXIANG,False,single_char_error,
3717,middle,multi,IV,low,顺祥6838SHUNXIANG,顺祥6838SHUNXIANG,True,correct,
3718,middle,multi,IV,low,顺航8818SHUNHANG,顺航8818SHUNHANG,True,correct,
3719,middle,multi,IV,low,顺航机9898SHUNHANGJI,顺航货9898SHUNHANGHUO,False,length_error,
3720,middle,multi,IV,low,顺达95阜阳SHUNDAFUYANG,顺达958阜阳SHUNDAFUYANG,False,length_error,
3721,middle,multi,IV,low,顺达988SHUNDA,顺达988SHUNDA,True,correct,
3722,middle,multi,IV,low,顺达988SHUNDA,顺达988SHUNDA,True,correct,
3723,middle,multi,IV,low,顺通集002SHUNTONGJI,顺通集002SHUNTONGJI,True,correct,
3724,middle,multi,IV,low,颍航368YINGHANG,颍航368YINGHANG,True,correct,
3725,middle,multi,IV,low,颍航619阜阳港YINGHANGFUYANGGANG,颍航619阜阳港YINGHANGFUYANGGANG,True,correct,
3726,middle,multi,IV,low,驰源988CHIYUAN,驰源988CHIYUAN,True,correct,
3727,middle,multi,IV,low,骏峰001JUNFENG,骏峰001JUNFENG,True,correct,
3728,middle,multi,IV,low,高淳机5069GAOCHUNJI,高淳机5069GAOCHUNJI,True,correct,
3729,middle,multi,IV,low,鲁枣庄货0632,鲁枣庄货0632,True,correct,
3730,middle,multi,IV,low,鲁枣庄货0659LUZAOZHUANGHUO,鲁枣庄货0659LUZAOZHUANGHUO,True,correct,
3731,middle,multi,IV,low,鲁枣庄货0737LUZAOZHUANGHUO,鲁枣庄货0737,False,length_error,
3732,middle,multi,IV,low,鲁枣庄货0738LUZAOZHUANGHUO,鲁枣庄货0738LUZAOZHUANGHUO,True,correct,
3733,middle,multi,IV,low,鲁枣庄货1278LUZAOZHUANGHUO,鲁枣庄货1278LUZAOZHUANGHUO,True,correct,
3734,middle,multi,IV,low,鲁枣庄货1569LUZAOZHUANGHUO,鲁枣庄货1569LUZAOZHUANGHUO,True,correct,
3735,middle,multi,IV,low,鲁枣庄货1589LUZAOZHUANGHUO,鲁枣庄货1589LUZAOZHUANGHUO,True,correct,
3736,middle,multi,IV,low,鲁枣庄货2266LUZAOZHUANGHUO,鲁枣庄货2266LUZAOZHUANGHUO,True,correct,
3737,middle,multi,IV,low,鲁泰安货0163LUTAIANHUO,鲁泰安货0613LUTAIANHUO,False,order_error,
3738,middle,multi,IV,low,鲁泰安货0226LUTAIANHUO,苏内航货2826SUNEIHANGHUO,False,length_error,
3739,middle,multi,IV,low,鲁泰安货0260LUTAIANHUO,鲁泰安货0260LUTAIANHUO,True,correct,
3740,middle,multi,IV,low,鲁济宁货1356LUJININGHUO,鲁济宁货1353LUJININGHUO,False,single_char_error,
3741,middle,multi,IV,low,鲁济宁货1559LUJININGHUO,鲁济宁货1559LUJININGHUO,True,correct,
3742,middle,multi,IV,low,鲁济宁货1967济宁港LUJININGHUOJININGGANG,鲁济宁货1967济宁港LUJININGHUOJININGGANG,True,correct,
3743,middle,multi,IV,low,鲁济宁货2021LUJININGHUO,鲁济宁货2021LUJININGHUO,True,correct,
3744,middle,multi,IV,low,鲁济宁货2021济宁港LUJININGHUOJININGGANG,鲁济宁货2021济宁港LUJININGHUOJININGGANG,True,correct,
3745,middle,multi,IV,low,鲁济宁货2270LUJININGHUO,鲁济宁货2270LUJININGHUO,True,correct,
3746,middle,multi,IV,low,鲁济宁货2277LUJININGHUO,鲁济宁货2277LUJININGHUO,True,correct,
3747,middle,multi,IV,low,鲁济宁货2657,鲁济宁货2657,True,correct,
3748,middle,multi,IV,low,鲁济宁货2776LUJININGHUO,鲁济宁货2776LUJININGHUO,True,correct,
3749,middle,multi,IV,low,鲁济宁货3006LUJININGHUO,鲁济宁货3006LUJININGHUO,True,correct,
3750,middle,multi,IV,low,鲁济宁货3053LUJININGHUO,鲁济宁货3053LUJININGHUO,True,correct,
3751,middle,multi,IV,low,鲁济宁货3128LUJININGHUO,鲁济宁货3128LUJININGHUO,True,correct,
3752,middle,multi,IV,low,鲁济宁货3335LUJININGHUO,鲁济宁货3335LUJININGHUO,True,correct,
3753,middle,multi,IV,low,鲁济宁货3355LUJININGHUO,鲁济宁货3355LUJININGHUO,True,correct,
3754,middle,multi,IV,low,鲁济宁货3988LUJININGHUO,鲁济宁货3988LUJININGHUO,True,correct,
3755,middle,multi,IV,low,鲁济宁货4966,鲁济宁货4966,True,correct,
3756,middle,multi,IV,low,鲁济宁货4966LUJININGHUO,鲁济宁货4966LUJININGHUO,True,correct,
3757,middle,multi,IV,low,鲁济宁货5021LUJININGHUO,鲁济宁货5021LUJININGHUO,True,correct,
3758,middle,multi,IV,low,鲁济宁货5111,鲁济宁货5111,True,correct,
3759,middle,multi,IV,low,鲁济宁货5359,鲁济宁货5359,True,correct,
3760,middle,multi,IV,low,鲁济宁货5359LUJININGHUO,鲁济宁货5535LUJININGHUO,False,multi_char_error,
3761,middle,multi,IV,low,鲁济宁货5359LUJININGHUO,鲁济宁货5359LUJININGHUO,True,correct,
3762,middle,multi,IV,low,鲁济宁货5365LUJININGHUO,鲁济宁货5365LUJININGHUO,True,correct,
3763,middle,multi,IV,low,鲁济宁货5499LUJININGHUO,鲁济宁货5499LUJININGHUO,True,correct,
3764,middle,multi,IV,low,鲁济宁货5868LUJININGHUO,鲁济宁货5868LUJININGHUO,True,correct,
